Address,AddrCoor,latitude,Longitude
300 block S. Livingston St.,"300 N Livingston St, Madison, Wisconsin, 53703",43.083146368261275,-89.3781447860246
3100 block Pelham Rd.,"3100 Pelham Rd, Madison, Wisconsin, 53713",43.02943915536618,-89.42943836261692
30 Ash St.,"30 Ash St, Madison, Wisconsin, 53726",43.06903253647085,-89.4255690949266
1524 Williamson St.,"1524 Williamson St, Madison, Wisconsin, 53703",43.087835409111825,-89.35860330073852
600 block E. Washington Ave.,"600 W Washington Ave, Madison, Wisconsin, 53703",43.06885997231511,-89.39256017645219
4513 Milwaukee St.,"4513 Milwaukee St, Madison, Wisconsin, 53714",43.09873648788189,-89.30503125284207
200 Block W. Lakelawn Place,"200 Lakelawn Pl, Madison, Wisconsin, 53703",43.077207011894814,-89.39328956563867
5700 block Russett Rd.,"5700 Russett Rd, Madison, Wisconsin, 53711",43.033054184831876,-89.4770428486851
2222 S. Park St.,"2222 S Park St, Madison, Wisconsin, 53713",43.041473999999994,-89.39413759925536
Golden Hue Blvd.,"Golden Hue Blvd, Verona, Wisconsin, 53593",43.055535727404546,-89.54978921205091
4501 Verona Road,"4501 Verona Rd, Madison, Wisconsin, 53711",43.03564277710788,-89.45355634260507
S. Whitney Way at Schroeder Road,"Schroeder Rd, Madison, Wisconsin, 53711",43.04630570310627,-89.4891900519889
Dwight Dr.,"Dwight Dr, Madison, Wisconsin, 53704",43.127224498036846,-89.31220432475628
2733 E. Washington Ave,"2733 E Washington Ave, Madison, Wisconsin, 53704",43.102267421124374,-89.34622171558689
Sherman Terrace,"Sherman Terrace, Madison, Wisconsin",43.096730000000036,-89.36774999999994
3737 E. Washington Ave,"3737 E Washington Ave, Madison, Wisconsin, 53704",43.118129213947995,-89.32247375959409
3101 N Sherman Ave,"3101 N Sherman Ave, Madison, Wisconsin, 53704",43.13001600000001,-89.3634948529924
1110 N. Sherman Ave.,"1110 N Sherman Ave, Madison, Wisconsin, 53704",43.11239304443401,-89.36381962262621
Regent St.,"Regent St, Madison, Wisconsin, 53715",43.067655557242944,-89.39928298772887
Huxley St.,"Huxley St, Madison, Wisconsin, 53704",43.11835005753758,-89.35962709413117
4600 block Atticus Way,"4600 Atticus Way, Madison, Wisconsin, 53711",43.033711459597804,-89.45517262163314
N. Third St.,"N 3rd St, Madison, Wisconsin, 53704",43.0963465289332,-89.35802123736603
4198 Nakoosa Trail,"4198 Nakoosa Trl, Madison, Wisconsin, 53714",43.10968272811398,-89.31157391392966
500 block State St,"500 State St, Madison, Wisconsin, 53703",43.074889404594536,-89.39345901648642
Monica Lane,"Monica Ln, Madison, Wisconsin, 53704",43.14645816184443,-89.3758179377049
603 State St.,"603 State St, Madison, Wisconsin, 53703",43.07481846681873,-89.3959832514571
2100 block Luann Lane,"2100 Luann Ln, Madison, Wisconsin, 53713",43.03278586330489,-89.41656567583009
300 block E. Johnson St.,"300 W Johnson St, Madison, Wisconsin, 53715",43.072037565023145,-89.40223925401729
100 N. Hamilton St.,"100 N Hamilton St, Madison, Wisconsin, 53703",43.076989121011025,-89.38412997157924
3300 block East Washington Ave.,"3300 E Washington Ave, Madison, Wisconsin, 53704",43.11060942336546,-89.33421529098878
702 Pflaum Rd,"702 Pflaum Rd, Madison, Wisconsin, 53716",43.06208650894319,-89.31984202553522
6000 block Odana Road,"6000 Odana Rd, Madison, Wisconsin, 53719",43.05283024903447,-89.48432046773276
700 block Troy Dr.,"700 Troy Dr, Madison, Wisconsin, 53704",43.13384652022056,-89.38720992937502
Cheyenne Circle,"Cheyenne Cir, Madison, Wisconsin, 53705",43.06392000000001,-89.46421649999999
King James Way,"King James Way, Madison, Wisconsin, 53719",43.0201000950837,-89.47532304415621
5500 Greenleaf Dr,"5500 Greenleaf Dr, Madison, Wisconsin, 53713",43.045844710197336,-89.36171098806265
1500 block Loftsgordon,"1500 Loftsgordon Ave, Madison, Wisconsin, 53704",43.11624627424136,-89.35769194905325
Nokomis Court,"Nokomis Ct, Madison, Wisconsin, 53711",43.043989500000016,-89.45413425
N. Stoughton Rd.,"N Stoughton Rd, Madison, Wisconsin, 53714",43.09852419753015,-89.31631864219557
4198 Nakoosa Trail,"4198 Nakoosa Trl, Madison, Wisconsin, 53714",43.10968272811398,-89.31157391392966
6400 block Bridge Rd.,"6400 Bridge Rd, Madison, Wisconsin, 53713",43.049398035291475,-89.33769532393536
3859 East Washington Ave.,"3859 E Washington Ave, Madison, Wisconsin, 53704",43.120937527584026,-89.31822693251227
1516 Greenway Cross,"1516 Greenway Cross, Madison, Wisconsin, 53713",43.03143447157923,-89.40802043782104
2300 Columbus Ln,"2300 Columbus Ln, Madison, Wisconsin, 53704",43.12904342109124,-89.30747746803827
4501 Hammersley Road,"4501 Hammersley Rd, Madison, Wisconsin, 53711",43.03896750952198,-89.45403227699232
1800 block of Browning Road,"1800 Browning Rd, Madison, Wisconsin, 53704",43.1311913217463,-89.36055865494484
Packers Ave.,"Packers Ave, Madison, Wisconsin, 53704",43.122182353376814,-89.35512059191721
2100 block of Luann Ln,"2100 Luann Ln, Madison, Wisconsin, 53713",43.03278586330489,-89.41656567583009
7000 block of Raymond Road,"7000 Raymond Rd, Madison, Wisconsin, 53719",43.031760172680244,-89.50204067268025
800 block Ondossagon Way,"800 Ondossagon Way, Madison, Wisconsin, 53719",43.04851075342576,-89.51702955516919
500 block W. Mifflin St.,"500 E Mifflin St, Madison, Wisconsin, 53703",43.07882984249351,-89.38070890905323
4301 Lien Rd.,"4301 Lien Rd, Madison, Wisconsin, 53704",43.12097850331915,-89.30672184387447
7501 Mineral Point Rd.,"7501 Mineral Point Rd, Madison, Wisconsin, 53717",43.06050050620375,-89.51319955536961
1800 block of Fisher Street,"1800 Fisher St, Madison, Wisconsin, 53713",43.047788185730816,-89.39155274679545
Reston Heights Dr.,"Reston Heights Dr, Madison, Wisconsin, 53718",43.09906361610325,-89.25824976596172
Winchester St.,"Winchester St, Madison, Wisconsin, 53704",43.12121352578217,-89.36161623247365
100 block East Washington Ave.,"100 E Washington Ave, Madison, Wisconsin, 53703",43.07553609083458,-89.38302470389354
100 block State St.,"100 State St, Madison, Wisconsin, 53703",43.074733493219334,-89.3870235
Rockwell Drive,"Rockwell Dr, Madison, Wisconsin, 53714",43.08782762002117,-89.31597758453631
2033 Londonderry Dr.,"2033 Londonderry Dr, Madison, Wisconsin, 53704",43.12998089229054,-89.35598438729886
201 W. Gorham St.,"201 W Gorham St, Madison, Wisconsin, 53703",43.0752674188067,-89.39097667011957
E. Gilman St.,"E Gilman St, Madison, Wisconsin, 53703",43.079181221353295,-89.38721437177762
Siggelkow Rd.,"Siggelkow Rd, Madison, Wisconsin, 53718",43.02595423341757,-89.29306614499298
1900 block N. Sherman Ave.,"1900 Sherman Ave, Madison, Wisconsin, 53704",43.0970609222978,-89.36818370445468
West Beltline Highway,"W Beltline Hwy, Madison, Wisconsin, 53719",43.04643516224113,-89.47368100226728
East Towne Mall,East Towne Mall,43.125440000000026,-89.30646999999999
Atlas Ave.,"Atlas Ave, Madison, Wisconsin, 53714",43.08780530504289,-89.31100243326689
State St.,"State St, Madison, Wisconsin, 53706",43.074882,-89.39897995715891
W. Lakelawn Place,"W Lakelawn Pl, Madison, Wisconsin, 53703",43.07660376319878,-89.39391102511587
400 N. Segoe Rd,"400 N Segoe Rd, Madison, Wisconsin, 53705",43.07085978999463,-89.45501067354346
2002 Winnebago St.,"2002 Winnebago St, Madison, Wisconsin, 53704",43.092643441312156,-89.35472875232247
State St.,"State St, Madison, Wisconsin, 53706",43.074882,-89.39897995715891
415 N. Lake Street,"415 N Lake St, Madison, Wisconsin, 53715",43.074320607248126,-89.39734294070658
2929 E Washington Ave,"2929 E Washington Ave, Madison, Wisconsin, 53704",43.103322683565345,-89.34372953023842
4700 block Cottage Grove Rd.,"4700 Cottage Grove Rd, Madison, Wisconsin, 53716",43.084399047865666,-89.30047219441074
Williamson St.,"Williamson St, Madison, Wisconsin, 53703",43.08159265938293,-89.36667356294464
200 Langdon Street,"200 Langdon St, Madison, Wisconsin, 53703",43.07661721706373,-89.39272178132015
S. High Point Rd.,"S High Point Rd, Madison, Wisconsin, 53719",43.04590606653325,-89.5179312921608
1300 Manassas Trl,"1300 Manassas Trl, Madison, Wisconsin, 53718",43.08158083907698,-89.27568211753865
800 Vera Ct.,"800 Vera Ct, Madison, Wisconsin, 53704",43.13481210668389,-89.38433623800057
462 Commerce Drive,"462 Commerce Dr, Madison, Wisconsin, 53719",43.05625141326678,-89.52286959319584
2909 E. Washington Ave,"2909 E Washington Ave, Madison, Wisconsin, 53704",43.102965796237804,-89.34460155228254
Meadow Sweet Dr.,"Meadow Sweet Dr, Madison, Wisconsin, 53719",43.0403878778915,-89.513712
1400 block Wayridge Dr.,"1400 Wayridge Dr, Madison, Wisconsin, 53704",43.1176356542557,-89.30015235639215
Droster Rd.,"Droster Rd, Madison, Wisconsin, 53716",43.07835955446943,-89.28664927779329
7900 W. Oakbrook Cir,"7900 W Oakbrook Cir, Madison, Wisconsin, 53717",43.06645257298766,-89.5217667611172
400 block W. Washington Ave.,"400 E Washington Ave, Madison, Wisconsin, 53703",43.07753421059517,-89.38042281953658
2800 block International Lane,"2800 International Ln, Madison, Wisconsin, 53704",43.12671744968167,-89.34987869941605
6600 block Berkshire Rd.,"6600 Berkshire Rd, Madison, Wisconsin, 53711",43.045737190425356,-89.49397219042535
2502 Shopko Dr.,"2502 Shopko Dr, Madison, Wisconsin, 53704",43.11161116804116,-89.34956800888679
E. Johnson St./N. Baldwin St.,"E Johnson St & N Baldwin St, Madison, Wisconsin, 53703",43.08953399999999,-89.3691135
Northport Dr./Barby Ln.,"Northport Dr & Barby Ln, Madison, Wisconsin, 53704",43.13737800000001,-89.380692
916 Regent St.,"916 Regent St, Madison, Wisconsin, 53715",43.06769947489746,-89.40194958090484
S. Stoughton Rd.,"S Stoughton Rd, Madison, Wisconsin, 53716",43.04823403487346,-89.30811666052918
3528 E. Washington Ave.,"3528 E Washington Ave, Madison, Wisconsin, 53704",43.11511129317813,-89.32765620568587
3535 East Washington Avenue,"3535 E Washington Ave, Madison, Wisconsin, 53704",43.11539982428319,-89.32673630596133
5521 Odana Rd.,"5521 Odana Rd, Madison, Wisconsin, 53719",43.04998848456366,-89.47496224854291
4700 block Cottage Grove Rd.,"4700 Cottage Grove Rd, Madison, Wisconsin, 53716",43.084399047865666,-89.30047219441074
S. Gammon Rd.,"S Gammon Rd, Madison, Wisconsin, 53719",43.05835678011036,-89.50293355999703
East Towne Mall,East Towne Mall,43.125440000000026,-89.30646999999999
Northport Dr.,"Northport Dr, Madison, Wisconsin, 53704",43.1524147656076,-89.40351846233278
5602 Tokay Blvd,"5602 Tokay Blvd, Madison, Wisconsin, 53719",43.0535525115412,-89.47545244463038
1000 block S. Thompson Dr.,"1000 N Thompson Dr, Madison, Wisconsin, 53704",43.1126277904274,-89.29622730333199
4325 Lien Road,"4325 Lien Rd, Madison, Wisconsin, 53704",43.12100053895235,-89.30600147155059
1700 block Southern Ridge Trl,"1700 Southern Ridge Trl, Madison, Wisconsin, 53719",43.03351868634865,-89.5211464262166
2100 Block Luann Lane,"2100 Luann Ln, Madison, Wisconsin, 53713",43.03278586330489,-89.41656567583009
N. Fair Oaks at Milwaukee St,"N Fair Oaks Ave & Milwaukee St, Madison, Wisconsin, 53714",43.09968599999999,-89.3323125
300 block W. Wilson St.,"300 E Wilson St, Madison, Wisconsin, 53703",43.0747263779299,-89.37839193177497
300 block State St.,"300 State St, Madison, Wisconsin, 53703",43.074852632886234,-89.39008031803768
West Towne Mall,West Towne Mall,43.06016000000005,-89.50782999999996
West Beltline Highway,"W Beltline Hwy, Madison, Wisconsin, 53719",43.04643516224113,-89.47368100226728
800 block Valley Rd.,"800 Valley Rd, Madison, Wisconsin, 53714",43.087505536140235,-89.29427239715135
1100 block E. Johnson St.,"1100 W Johnson St, Madison, Wisconsin, 53715",43.072180497691384,-89.40457052983439
200 block W. Gilman St.,"200 E Gilman St, Madison, Wisconsin, 53703",43.08005571414879,-89.38609793453519
2444 Perry St.,"2444 Perry St, Madison, Wisconsin, 53713",43.03712786955393,-89.39661798990112
2801 North Sherman Ave.,"2801 N Sherman Ave, Madison, Wisconsin, 53704",43.12766730391252,-89.3635243473665
3153 Maple Grove Dr.,"3153 Maple Grove Dr, Madison, Wisconsin, 53719",43.01614729808415,-89.49883245845153
400 block N. Frances St.,"400 N Frances St, Madison, Wisconsin, 53703",43.07317813806837,-89.39587548245066
709 Struck St.,"709 Struck St, Madison, Wisconsin, 53711",43.04952802608348,-89.49599452937304
Ancient Oak Lane,"Ancient Oak Ln, Verona, Wisconsin, 53593",43.0450904771287,-89.5561172906443
700 block of Troy Dr.,"700 Troy Dr, Madison, Wisconsin, 53704",43.13384652022056,-89.38720992937502
1000 block Williamson Street,"1000 Williamson St, Madison, Wisconsin, 53703",43.08082831687667,-89.36791199417439
500 State Street,"500 State St, Madison, Wisconsin, 53703",43.074889404594536,-89.39345901648642
"4624 Monona Drive, Madison, WI","4624 Monona Dr, Madison, Wisconsin, 53716",43.069573948929566,-89.32606542959809
State Street/North Henry Street,"State St & N Henry St, Madison, Wisconsin, 53703",43.07477399999999,-89.3900025
"516 South Park Street, Madison, WI","516 S Park St, Madison, Wisconsin, 53715",43.06164249708581,-89.40089008814687
714 W Badger Road,"714 W Badger Rd, Madison, Wisconsin, 53713",43.038494453257385,-89.39255005536961
700 block of N Midvale Blvd,"700 N Midvale Blvd, Madison, Wisconsin, 53705",43.073572489138165,-89.45131066142837
604 Cottage Grove Rd.,"604 Cottage Grove Rd, Madison, Wisconsin, 53716",43.08394947157926,-89.31574149861503
2509 Perry St.,"2509 Perry St, Madison, Wisconsin, 53713",43.03641611518265,-89.39653439295435
2400 block Dunns Marsh Terrace,"2400 Dunn's Marsh Ter, Madison, Wisconsin, 53711",43.026476281584536,-89.45876703721831
2201 Zeier Rd.,"2201 Zeier Rd, Madison, Wisconsin, 53704",43.12828426539289,-89.30358635573371
7900 block Tree Lane,"7900 Tree Ln, Madison, Wisconsin, 53717",43.06382321758752,-89.51971813867517
500 S Park Street,"500 S Park St, Madison, Wisconsin, 53715",43.06195386948166,-89.40091755942325
1102 Regent St.,"1102 Regent St, Madison, Wisconsin, 53715",43.06775345325738,-89.40455155536961
2900 block Todd Dr.,"2900 Todd Dr, Madison, Wisconsin, 53713",43.03329595760926,-89.42301508399157
6202 Schoeder Rd,"6202 Schroeder Rd, Madison, Wisconsin, 53711",43.04635346436587,-89.48712264210283
200 block S.Park St.,"200 N Park St, Madison, Wisconsin, 53715",43.070999097279966,-89.40097956908414
1128 S Park St,"1128 S Park St, Madison, Wisconsin, 53715",43.05410305438866,-89.3967078279472
"E. Johnson Street/Wisconsin Avenue, Madison, WI","E Johnson St & Wisconsin Ave, Madison, Wisconsin, 53703",43.07683500000002,-89.3870325
3700 block Kipling Dr.,"3700 Kipling Dr, Madison, Wisconsin, 53704",43.13382521688399,-89.35673846555935
Oakbridge Court,"Oakbridge Ct, Madison, Wisconsin, 53717",43.06390484955921,-89.5213002403547
Pelham Rd.,"Pelham Rd, Madison, Wisconsin, 53713",43.0298821396362,-89.42877634611145
220 Cottage Grove Rd,"220 Cottage Grove Rd, Madison, Wisconsin, 53716",43.08374751154119,-89.32217280544174
800 Block Troy Drive,"800 Troy Dr, Madison, Wisconsin, 53704",43.13381603743424,-89.38379387796721
400 block E. Campus Drive,"400 Campus Dr, Florham Park, New Jersey, 07932",40.785512442351376,-74.42655094979585
2500 Calypso Road,"2500 Calypso Rd, Madison, Wisconsin, 53704",43.12525503136362,-89.36605909204201
2100 Pike Dr.,"2100 Pike Dr, Madison, Wisconsin, 53713",43.029495326757214,-89.41692371142697
100 block S. Butler St,"100 N Butler St, Madison, Wisconsin, 53703",43.077589493249874,-89.38242512111105
300 S. Brearly,"300 S Brearly St, Madison, Wisconsin, 53703",43.08139424917394,-89.36889753567495
409 W. Gorham St.,"409 W Gorham St, Madison, Wisconsin, 53703",43.073715490132265,-89.39317450955063
7810 Mineral Point Rd.,"7810 Mineral Point Rd, Madison, Wisconsin, 53717",43.06061049826831,-89.51860188634657
1400 block Northport Dr.,"1400 Northport Dr, Madison, Wisconsin, 53704",43.13491398886775,-89.37305017876383
1130 Williamson St.,"1130 Williamson St, Madison, Wisconsin, 53703",43.082691348058084,-89.36519001154119
1900 block Sherman Ave.,"1900 Sherman Ave, Madison, Wisconsin, 53704",43.0970609222978,-89.36818370445468
1800 Block of Fordem Ave,"1800 Fordem Ave, Madison, Wisconsin, 53704",43.09556952894608,-89.36348227211332
2000 Block Baird St,"2000 Baird St, Madison, Wisconsin, 53713",43.044315789714226,-89.3907134737872
6800 block Park Ridge Dr.,"6800 Park Ridge Dr, Madison, Wisconsin, 53719",43.04315928397666,-89.50143165551846
725 S. Gammon Rd.,"725 S Gammon Rd, Madison, Wisconsin, 53719",43.04907,-89.50303293998637
N. Orchard St.,"N Orchard St, Madison, Wisconsin, 53715",43.07277599999999,-89.40734099999999
444 S. Park St.,"444 S Park St, Madison, Wisconsin, 53715",43.06238999999999,-89.4009005809335
6514 Schroeder Rd.,"6514 Schroeder Rd, Madison, Wisconsin, 53711",43.04629546104767,-89.49426147016561
3100 block Churchill Dr.,"3100 Churchill Dr, Madison, Wisconsin, 53713",43.02989751302001,-89.42228527272337
Williamson St.,"Williamson St, Madison, Wisconsin, 53703",43.08159265938293,-89.36667356294464
700 Odana Lane,"700 Odana Ln, Madison, Wisconsin, 53711",43.050000659451065,-89.47193531746086
2800 Block of Todd Drive,"2800 Todd Dr, Madison, Wisconsin, 53713",43.034938195312314,-89.42286780915214
4325 Mohawk Drive,"4325 Mohawk Dr, Madison, Wisconsin, 53711",43.03823804550186,-89.45055856844002
4217 W. Beltline Hwy,"4217 W Beltline Hwy, Madison, Wisconsin, 53711",43.034386506780685,-89.44478991618097
2801 Atwood Avenue,"2801 Atwood Ave, Madison, Wisconsin, 53704",43.09384253952927,-89.34321111226845
Portage Rd.,"Portage Rd, Madison, Wisconsin, 53718",43.161570110879765,-89.30485930112775
41 East Towne Mall,"41 E Towne Mall, Madison, Wisconsin, 53704",43.12234882015914,-89.30537248033134
5702 Raymond Rd.,"5702 Raymond Rd, Madison, Wisconsin, 53711",43.03198552322662,-89.47736163918864
3554 E. Washington Ave,"3554 E Washington Ave, Madison, Wisconsin, 53704",43.11556779268846,-89.32686976146907
Calypso Rd/Trailsway,"Calypso Rd & Trailsway, Madison, Wisconsin, 53704",43.12611900000002,-89.366004
2000 block Frisch Rd.,"2000 Frisch Rd, Madison, Wisconsin, 53711",43.03170392860406,-89.49364359660794
Riva Rd.,"Riva Rd, Madison, Wisconsin, 53711",43.02999,-89.48607098030142
101 State St.,"101 State St, Madison, Wisconsin, 53703",43.07467851067582,-89.38690102553522
3709 Kinsman Blvd,"3709 Kinsman Blvd, Madison, Wisconsin, 53704",43.1255854773503,-89.324403914796
900 block Jenifer St.,"900 Jenifer St, Madison, Wisconsin, 53703",43.07887488610226,-89.36881512844795
S. Westfield Rd.,"S Westfield Rd, Madison, Wisconsin, 53717",43.06409141670461,-89.5077470283704
Tocora Lane,"Tocora Ln, Madison, Wisconsin, 53711",43.05857399999999,-89.46245762609551
211 South Carroll St.,"211 S Carroll St, Madison, Wisconsin, 53703",43.07207946658759,-89.38293338129759
North Hancock St,"N Hancock St, Madison, Wisconsin, 53703",43.07882148401132,-89.38221349598759
300 Block North Henry street,"300 N Henry St, Madison, Wisconsin, 53703",43.07476275801194,-89.3900977610566
500 block West Shore Dr.,"500 W Shore Dr, Madison, Wisconsin, 53715",43.06195465213476,-89.39974834786526
6400 block Pilgrim Rd.,"6400 Pilgrim Rd, Madison, Wisconsin, 53711",43.02643306911993,-89.49361709456691
5300 Raywood Rd,"5300 Raywood Rd, Madison, Wisconsin, 53713",43.04918877524068,-89.35463182479037
2200 Rosenberry Rd,"2200 Rosenberry Rd, Madison, Wisconsin, 53711",43.03004851864276,-89.45803733646768
30 N. Mills Street,"30 N Mills St, Madison, Wisconsin, 53715",43.068663136274466,-89.40410057487398
1100 block of Rutledge Street,"1100 Rutledge St, Madison, Wisconsin, 53703",43.08012609169611,-89.363544225265
600 Block South Shore St,"600 S Shore Dr, Madison, Wisconsin, 53715",43.05696199335573,-89.39180683651661
2600 block Coolidge St.,"2600 Coolidge St, Madison, Wisconsin, 53704",43.109294385230264,-89.34897786099678
515 S. Midvale Blvd.,"515 S Midvale Blvd, Madison, Wisconsin, 53711",43.05484799999999,-89.45100390738108
5441 High Crossing Blvd.,"5441 High Crossing Blvd, Madison, Wisconsin, 53718",43.14187033302578,-89.28523392806886
West Beltline Highway,"W Beltline Hwy, Madison, Wisconsin, 53719",43.04643516224113,-89.47368100226728
100 State St,"100 State St, Madison, Wisconsin, 53703",43.074733493219334,-89.3870235
601 North Street,"601 North St, Madison, Wisconsin, 53704",43.10706541326678,-89.3512123391426
Malvern Hill Drive,"Malvern Hill Dr, Madison, Wisconsin, 53718",43.08947611085905,-89.26767353147768
W. Badger Rd.,"W Badger Rd, Madison, Wisconsin, 53713",43.038522,-89.39650471134236
Wheeler Rd at School Rd,"Wheeler Rd & School Rd, Madison, Wisconsin, 53704",43.14805200000001,-89.382654
7810 Mineral Point Road,"7810 Mineral Point Rd, Madison, Wisconsin, 53717",43.06061049826831,-89.51860188634657
4800 block Milwaukee St.,"4800 Milwaukee St, Madison, Wisconsin, 53714",43.098951960501736,-89.2994529098982
8200 block Plaza Drive,"8200 Plaza Dr, Madison, Wisconsin, 53719",43.05670729596175,-89.52292159354225
2100 Atwood Ave.,"2100 Atwood Ave, Madison, Wisconsin, 53704",43.09281782382928,-89.3517380468429
Wheeler Rd.,"Wheeler Rd, Madison, Wisconsin, 53704",43.14829984197244,-89.37359573567495
Williamson St.,"Williamson St, Madison, Wisconsin, 53703",43.08159265938293,-89.36667356294464
Woodview Court,"Woodview Ct, Madison, Wisconsin, 53713",43.040232,-89.39245131855503
USH 12 at S. Park St.,"12 S Park St, Madison, Wisconsin, 53715",43.06741833859753,-89.40112452715577
100 block Langdon St.,"100 Langdon St, Madison, Wisconsin, 53703",43.07800397355452,-89.3908186834756
Mission Circle,"Mission Cir, Madison, Wisconsin, 53713",43.036119,-89.36966924999999
502 Pflaum Rd.,"502 Pflaum Rd, Madison, Wisconsin, 53716",43.062093652604744,-89.32159285469801
E. Gorham St.,"E Gorham St, Madison, Wisconsin, 53703",43.08383692280203,-89.37885584882054
100 block Langdon St.,"100 Langdon St, Madison, Wisconsin, 53703",43.07800397355452,-89.3908186834756
700 block of Pinecrest Dr.,"700 Pinecrest Dr, Madison, Wisconsin, 53714",43.1079372547178,-89.33401270799736
1900 block of Gulseth Street,"1900 Gulseth St, Madison, Wisconsin, 53704",43.14327754759589,-89.35786898983109
1102 Regent St,"1102 Regent St, Madison, Wisconsin, 53715",43.06775345325738,-89.40455155536961
6600 Odana Rd,"6600 Odana Rd, Madison, Wisconsin, 53719",43.055341401588166,-89.49431964732933
W Johnson St @ N Carroll St,"W Johnson St & N Carroll St, Madison, Wisconsin, 53703",43.07600699999999,-89.3881935
700 Bl Mesta Ln,"700 Mesta Ln, Madison, Wisconsin, 53704",43.10657434740853,-89.29642834740852
S Whitney Way north of Odana Rd,"S Whitney Way, Madison, Wisconsin, 53711",43.054088691815075,-89.47362335513641
Browning Road at Dryden Drive,"Browning Rd & Dryden Dr, Madison, Wisconsin, 53704",43.131096000000014,-89.35947
7800 Mineral Point Road,"7800 Mineral Point Rd, Madison, Wisconsin, 53717",43.060677209407146,-89.51752970940714
4822 E. Washington Ave.,"4822 E Washington Ave, Madison, Wisconsin, 53704",43.13433717127341,-89.30045332921661
Gammon Rd at Gammon Ln,"S Gammon Rd & Gammon Ln, Madison, Wisconsin, 53719",43.04395553345553,-89.50372389734189
1700 Thierer Road,"1700 Thierer Rd, Madison, Wisconsin, 53704",43.121286545583565,-89.311236999527
201 Junction Road,"201 Junction Rd, Madison, Wisconsin, 53717",43.06237615041273,-89.52724319767587
East washington ave and First St,"E Washington Ave & N 1st St, Madison, Wisconsin, 53704",43.092297,-89.3594115
100 block of East Girham,"100 E Gorham St, Madison, Wisconsin, 53703",43.07838904635709,-89.38670603894357
1100 Bl E Washington Ave,"1100 E Washington Ave, Madison, Wisconsin, 53703",43.08498636139824,-89.36983314544796
4300 Block of Dwight Dr,"4300 Dwight Dr, Madison, Wisconsin, 53704",43.12787155231452,-89.31142174110835
3500 E. Washington Ave,"3500 E Washington Ave, Madison, Wisconsin, 53704",43.11453507689412,-89.32851795602734
605 Cottage Grove Rd.,"605 Cottage Grove Rd, Madison, Wisconsin, 53716",43.08390050620376,-89.31563146805948
201 Junction Rd.,"201 Junction Rd, Madison, Wisconsin, 53717",43.06237615041273,-89.52724319767587
